Tick,Human,Social,Manufactured,Financial,Arable.suit,Igrass.suit,SNGrass.suit,Bioenergy.suit,AgroForestry.suit,NNConifer.suit,NConifer.suit,NNBroadleaf.suit,NBroadleaf.suit,Tree.suit
2047,0.706016923017552,0.690853540082529,0.784285423655579,0.670579351357395,0.342478845975721,0.287582110883889,0.210403468193008,0.461121113846616,0.432451099746657,0.541195304207267,0.603785191400791,0.28570648802417,0.43098307218943,0.488876621347836
2048,0.707350496361987,0.692156853595069,0.790530017323671,0.667858284340364,0.34328083789408,0.288256698339821,0.210403274040836,0.460062888743543,0.430931668988928,0.539744957470366,0.603674142497086,0.283701258360145,0.429533897995211,0.487614924947637
2049,0.708684069706423,0.693460167107609,0.796774610991764,0.665137217323334,0.344082829812439,0.288931285795754,0.210403079888664,0.459004663640469,0.429412238231199,0.538294610733465,0.603563093593381,0.281696028696119,0.428084723800992,0.486353228547438
2050,0.710017643050858,0.694763480620148,0.803019204659857,0.662416150306303,0.344884821730798,0.289605873251687,0.210402885736492,0.457946438537395,0.42789280747347,0.536844263996563,0.603452044689677,0.279690799032094,0.426635549606773,0.485091532147239
2051,0.711149147603768,0.704684340681826,0.803849225044987,0.659213466664994,0.345687032139152,0.290279158990326,0.210403488254224,0.458546581000293,0.427463440739211,0.538081965006492,0.60302619104893,0.279161316606445,0.426064811312911,0.485278696414736
2052,0.712280652156679,0.714605200743504,0.804679245430117,0.656010783023685,0.346489242547506,0.290952444728965,0.210404090771955,0.459146723463191,0.427034074004953,0.539319666016421,0.602600337408184,0.278631834180797,0.425494073019048,0.485465860682234
2053,0.71341215670959,0.724526060805181,0.805509265815247,0.652808099382375,0.34729145295586,0.291625730467605,0.210404693289687,0.459746865926088,0.426604707270694,0.540557367026349,0.602174483767437,0.278102351755148,0.424923334725185,0.485653024949731
2054,0.714543661262501,0.734446920866859,0.806339286200377,0.649605415741066,0.348093663364214,0.292299016206244,0.210405295807418,0.460347008388986,0.426175340536436,0.541795068036278,0.601748630126691,0.277572869329499,0.424352596431322,0.485840189217229
2055,0.715675165815411,0.744367780928537,0.807169306585507,0.646402732099756,0.348895873772568,0.292972301944883,0.21040589832515,0.460947150851884,0.425745973802177,0.543032769046206,0.601322776485944,0.27704338690385,0.42378185813746,0.486027353484726
2056,0.716806670368322,0.754288640990214,0.807999326970637,0.643200048458447,0.349698084180922,0.293645587683523,0.210406500842882,0.461547293314781,0.425316607067919,0.544270470056135,0.600896922845198,0.276513904478202,0.423211119843597,0.486214517752224
2057,0.717938174921233,0.764209501051892,0.808829347355767,0.639997364817138,0.350500294589275,0.294318873422162,0.210407103360613,0.462147435777679,0.42488724033366,0.545508171066064,0.600471069204451,0.275984422052553,0.422640381549734,0.486401682019721
2058,0.719069679474144,0.77413036111357,0.809659367740897,0.636794681175828,0.351302504997629,0.294992159160802,0.210407705878345,0.462747578240577,0.424457873599401,0.546745872075992,0.600045215563704,0.275454939626904,0.422069643255871,0.486588846287219
2059,0.720201184027054,0.784051221175247,0.810489388126027,0.633591997534519,0.352104715405983,0.295665444899441,0.210408308396076,0.463347720703475,0.424028506865143,0.547983573085921,0.599619361922958,0.274925457201255,0.421498904962009,0.486776010554717
2060,0.721332688579965,0.793972081236925,0.811319408511156,0.630389313893209,0.352906925814337,0.29633873063808,0.210408910913808,0.463947863166372,0.423599140130884,0.549221274095849,0.599193508282211,0.274395974775607,0.420928166668146,0.486963174822214
2061,0.722655841761883,0.79807879873028,0.812216956064424,0.621657479538262,0.353708936034833,0.297011734263241,0.210408262514373,0.463439745276332,0.423824101337506,0.548794539206497,0.599113716680353,0.274613131515997,0.421147942279168,0.486864603493253
2062,0.723978994943802,0.802185516223634,0.813114503617691,0.612925645183314,0.354510946255328,0.297684737888401,0.210407614114939,0.462931627386292,0.424049062544128,0.548367804317145,0.599033925078495,0.274830288256388,0.42136771789019,0.486766032164291
2063,0.72530214812572,0.806292233716989,0.814012051170958,0.604193810828367,0.355312956475824,0.298357741513562,0.210406965715504,0.462423509496252,0.42427402375075,0.547941069427793,0.598954133476636,0.275047444996779,0.421587493501212,0.48666746083533
2064,0.726625301307638,0.810398951210344,0.814909598724226,0.595461976473419,0.356114966696319,0.299030745138722,0.21040631731607,0.461915391606211,0.424498984957372,0.547514334538441,0.598874341874778,0.27526460173717,0.421807269112235,0.486568889506368
2065,0.727948454489557,0.814505668703699,0.815807146277493,0.586730142118471,0.356916976916815,0.299703748763882,0.210405668916636,0.461407273716172,0.424723946163994,0.547087599649089,0.59879455027292,0.27548175847756,0.422027044723257,0.486470318177407
2066,0.729271607671475,0.818612386197053,0.81670469383076,0.577998307763524,0.35771898713731,0.300376752389043,0.210405020517201,0.460899155826131,0.424948907370616,0.546660864759737,0.598714758671061,0.275698915217951,0.422246820334279,0.486371746848446
2067,0.730594760853393,0.822719103690408,0.817602241384027,0.569266473408576,0.358520997357806,0.301049756014203,0.210404372117767,0.460391037936091,0.425173868577238,0.546234129870385,0.598634967069203,0.275916071958342,0.422466595945301,0.486273175519484
2068,0.731917914035312,0.826825821183763,0.818499788937295,0.560534639053629,0.359323007578301,0.301722759639363,0.210403723718332,0.459882920046051,0.42539882978386,0.545807394981033,0.598555175467345,0.276133228698733,0.422686371556324,0.486174604190523
2069,0.73324106721723,0.830932538677118,0.819397336490562,0.551802804698681,0.360125017798797,0.302395763264524,0.210403075318898,0.459374802156011,0.425623790990482,0.545380660091681,0.598475383865486,0.276350385439123,0.422906147167346,0.486076032861561
2070,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2071,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2072,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2073,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2074,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2075,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2076,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2077,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2078,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
2079,0.734564220399148,0.835039256170472,0.820294884043829,0.543070970343733,0.360927028019292,0.303068766889684,0.210402426919463,0.45886668426597,0.425848752197104,0.544953925202329,0.598395592263628,0.276567542179514,0.423125922778368,0.4859774615326
