Tick,Human,Social,Manufactured,Financial,Arable.suit,Igrass.suit,SNGrass.suit,Bioenergy.suit,AgroForestry.suit,NNConifer.suit,NConifer.suit,NNBroadleaf.suit,NBroadleaf.suit,Tree.suit
2041,0.779693902347165,0.791627623762245,0.23312371777439,0.652579353421144,0.351836636143087,0.295442007747747,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2042,0.771224595848408,0.786033296162799,0.230001104562814,0.630856487030335,0.350767223885902,0.294544007733205,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2043,0.76275528934965,0.780438968563354,0.226878491351237,0.609133620639527,0.349697811628716,0.293646007718663,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2044,0.754285982850893,0.774844640963908,0.223755878139661,0.587410754248719,0.348628399371531,0.292748007704121,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2045,0.745816676352136,0.769250313364462,0.220633264928085,0.56568788785791,0.347558987114345,0.291850007689579,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2046,0.737347369853378,0.763655985765016,0.217510651716508,0.543965021467102,0.34648957485716,0.290952007675037,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2047,0.728878063354621,0.75806165816557,0.214388038504932,0.522242155076293,0.345420162599974,0.290054007660495,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2048,0.720408756855864,0.752467330566124,0.211265425293355,0.500519288685485,0.344350750342789,0.289156007645953,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2049,0.711939450357106,0.746873002966679,0.208142812081779,0.478796422294676,0.343281338085603,0.288258007631411,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2050,0.703470143858349,0.741278675367233,0.205020198870202,0.457073555903868,0.342211925828418,0.287360007616869,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2051,0.697663501233476,0.730115784751023,0.200447430977587,0.450228299935135,0.34114251353915,0.286462007575386,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2052,0.691856858608602,0.718952894134812,0.195874663084971,0.443383043966402,0.340073101249882,0.285564007533904,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2053,0.686050215983729,0.707790003518602,0.191301895192355,0.43653778799767,0.339003688960614,0.284666007492422,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2054,0.680243573358856,0.696627112902392,0.18672912729974,0.429692532028937,0.337934276671346,0.28376800745094,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2055,0.674436930733982,0.685464222286181,0.182156359407124,0.422847276060204,0.336864864382078,0.282870007409458,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2056,0.668630288109109,0.674301331669971,0.177583591514508,0.416002020091472,0.33579545209281,0.281972007367976,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2057,0.662823645484236,0.663138441053761,0.173010823621893,0.409156764122739,0.334726039803543,0.281074007326494,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2058,0.657017002859362,0.65197555043755,0.168438055729277,0.402311508154006,0.333656627514275,0.280176007285012,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2059,0.651210360234489,0.64081265982134,0.163865287836661,0.395466252185273,0.332587215225007,0.27927800724353,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2060,0.645403717609616,0.629649769205129,0.159292519944046,0.388620996216541,0.331517802935739,0.278380007202048,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2061,0.629725619510121,0.624213336838348,0.155507028996674,0.364380482519873,0.330448390678554,0.277482007187506,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2062,0.614047521410626,0.618776904471567,0.151721538049303,0.340139968823205,0.329378978421368,0.276584007172963,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2063,0.598369423311131,0.613340472104785,0.147936047101932,0.315899455126537,0.328309566164183,0.275686007158421,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2064,0.582691325211636,0.607904039738004,0.144150556154561,0.291658941429869,0.327240153906997,0.274788007143879,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2065,0.567013227112141,0.602467607371222,0.140365065207189,0.267418427733202,0.326170741649812,0.273890007129337,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2066,0.551335129012646,0.597031175004441,0.136579574259818,0.243177914036534,0.325101329392626,0.272992007114795,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2067,0.535657030913151,0.591594742637659,0.132794083312447,0.218937400339866,0.324031917135441,0.272094007100253,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2068,0.519978932813656,0.586158310270878,0.129008592365075,0.194696886643198,0.322962504878255,0.271196007085711,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2069,0.504300834714161,0.580721877904096,0.125223101417704,0.17045637294653,0.32189309262107,0.270298007071169,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2070,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2071,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2072,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2073,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2074,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2075,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2076,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2077,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2078,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
2079,0.488622736614666,0.575285445537315,0.121437610470333,0.146215859249862,0.320823680363884,0.269400007056627,0.210403164861781,0.552436432652464,0.438384089598076,0.681744227728532,0.58281534688138,0.341562667651365,0.439534230547536,0.551078773404772
